id,education,marital_status,income$,kidhome,teenhome,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,year,month,month_name,day,day_name,quarter,weekday,week_categories,season,days_of_purchases
8581,Master,Married,49505.0,1,1,604.0,0.0,100.0,19.0,0.0,28.0,9,10,2,8,8,0,0,0,0,0,0,0,SP,53,2013,3,March,5,Tuesday,1,1,WorkDay,Spring,Top Sellers
8755,Master,Married,68657.0,0,0,482.0,34.0,471.0,119.0,68.0,22.0,1,3,5,9,7,0,0,0,0,0,0,0,AUS,78,2013,2,February,20,Wednesday,1,2,WorkDay,Winter,Top Sellers
10177,Graduation,Divorced,72071.0,0,1,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,0,0,0,0,0,0,0,SP,70,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Top Sellers
2429,Graduation,Divorced,72071.0,0,1,531.0,69.0,300.0,150.0,138.0,150.0,3,5,4,8,2,0,0,0,0,0,0,0,CA,70,2013,2,February,14,Thursday,1,3,WorkDay,Winter,Top Sellers
8920,Master,Single,59235.0,1,0,448.0,40.0,469.0,80.0,0.0,91.0,3,11,2,12,7,0,0,0,0,0,0,0,IND,57,2013,1,January,12,Saturday,1,5,WeekEnd,Winter,Top Sellers
8430,Graduation,Together,21994.0,0,1,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,0,0,0,0,0,0,AUS,67,2012,12,December,24,Monday,4,0,WorkDay,Winter,Top Sellers
8619,Graduation,Together,21994.0,0,1,9.0,0.0,6.0,3.0,1.0,3.0,1,0,0,3,5,0,0,0,0,0,0,0,SP,67,2012,12,December,24,Monday,4,0,WorkDay,Winter,Top Sellers
8996,PhD,Married,,2,1,230.0,42.0,192.0,49.0,37.0,53.0,12,7,2,8,9,0,0,0,0,0,0,0,GER,67,2012,11,November,19,Monday,4,0,WorkDay,Fall,Top Sellers
7233,Graduation,Married,69209.0,0,0,496.0,32.0,849.0,229.0,48.0,128.0,2,5,3,6,4,0,0,0,1,0,0,0,CA,52,2012,9,September,17,Monday,3,0,WorkDay,Fall,Top Sellers
6678,Graduation,Together,31928.0,1,0,33.0,4.0,24.0,4.0,2.0,5.0,2,3,0,4,7,0,0,0,0,0,0,0,IND,35,2014,3,March,28,Friday,1,4,WorkDay,Spring,Top Sellers
830,PhD,Single,74004.0,0,0,784.0,48.0,560.0,42.0,176.0,48.0,1,4,6,4,3,0,0,1,1,0,1,0,IND,37,2014,2,February,24,Monday,1,0,WorkDay,Winter,Top Sellers
6365,2n Cycle,Married,30390.0,0,0,10.0,12.0,12.0,25.0,1.0,20.0,1,2,0,3,6,0,0,0,0,0,0,0,IND,37,2013,9,September,2,Monday,3,0,WorkDay,Fall,Top Sellers
6770,Graduation,Married,21355.0,1,0,5.0,13.0,14.0,0.0,5.0,31.0,2,2,1,2,6,1,0,0,0,0,1,0,US,39,2013,8,August,20,Tuesday,3,1,WorkDay,Summer,Top Sellers
2261,Graduation,Married,26304.0,1,0,4.0,1.0,5.0,2.0,0.0,4.0,1,1,0,2,7,0,0,0,0,0,0,0,GER,55,2013,6,June,23,Sunday,2,6,WeekEnd,Summer,Top Sellers
1031,2n Cycle,Married,85710.0,0,0,600.0,20.0,350.0,29.0,30.0,33.0,1,6,9,10,2,0,0,1,0,0,0,0,IND,35,2013,5,May,5,Sunday,2,6,WeekEnd,Spring,Top Sellers
10089,Graduation,Divorced,102692.0,0,0,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,0,1,1,1,1,1,0,SA,50,2013,4,April,5,Friday,2,4,WorkDay,Spring,Top Sellers
9256,Graduation,Single,58350.0,0,1,493.0,26.0,206.0,116.0,80.0,80.0,4,8,3,12,6,0,0,0,0,0,0,0,SP,53,2013,1,January,4,Friday,1,4,WorkDay,Winter,Top Sellers
10641,Graduation,Single,7500.0,1,1,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,0,0,0,0,0,0,0,SP,46,2012,12,December,27,Thursday,4,3,WorkDay,Winter,Top Sellers
624,Master,Single,18890.0,0,0,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,1,0,0,0,0,1,0,SA,40,2012,11,November,10,Saturday,4,5,WeekEnd,Fall,Top Sellers
4211,Basic,Married,20425.0,1,0,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,0,CA,38,2012,10,October,29,Monday,4,0,WorkDay,Fall,Top Sellers
1407,Basic,Married,20425.0,1,0,4.0,12.0,5.0,3.0,16.0,17.0,2,2,0,3,7,0,0,0,0,0,0,0,GER,38,2012,10,October,29,Monday,4,0,WorkDay,Fall,Top Sellers
10356,PhD,Divorced,41437.0,1,1,29.0,0.0,2.0,0.0,0.0,1.0,1,1,0,3,7,0,0,0,0,0,0,0,SP,67,2012,9,September,22,Saturday,3,5,WeekEnd,Fall,Top Sellers
9323,Master,Together,49912.0,0,1,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,1,0,ME,75,2012,9,September,7,Friday,3,4,WorkDay,Fall,Top Sellers
1146,Master,Together,49912.0,0,1,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,1,0,AUS,75,2012,9,September,7,Friday,3,4,WorkDay,Fall,Top Sellers
6343,Graduation,Married,79823.0,0,1,835.0,73.0,380.0,114.0,73.0,43.0,1,6,9,7,2,0,1,0,0,0,0,0,AUS,65,2014,3,March,31,Monday,1,0,WorkDay,Spring,Top Sellers
8545,Graduation,Divorced,85683.0,0,0,1296.0,17.0,311.0,45.0,69.0,51.0,1,2,4,10,1,0,1,1,1,1,1,0,SP,70,2014,3,March,21,Friday,1,4,WorkDay,Spring,Top Sellers
8275,PhD,Divorced,47025.0,1,1,16.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,SP,59,2014,2,February,9,Sunday,1,6,WeekEnd,Winter,Top Sellers
10673,PhD,Married,68397.0,0,1,760.0,80.0,466.0,17.0,13.0,80.0,1,6,9,5,3,0,0,0,0,0,0,0,SA,48,2013,11,November,17,Sunday,4,6,WeekEnd,Fall,Top Sellers
8799,PhD,Married,38175.0,1,0,70.0,6.0,69.0,2.0,3.0,3.0,3,3,1,4,7,0,0,0,0,0,0,0,SP,40,2013,9,September,23,Monday,3,0,WorkDay,Fall,Top Sellers
67,Master,Single,46423.0,1,1,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,SP,52,2013,9,September,18,Wednesday,3,2,WorkDay,Fall,Top Sellers
9923,Master,Single,46423.0,1,1,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,SP,52,2013,9,September,18,Wednesday,3,2,WorkDay,Fall,Top Sellers
2814,Master,Together,30560.0,1,0,9.0,1.0,5.0,4.0,5.0,7.0,1,1,0,3,7,0,0,0,0,0,0,0,SA,48,2013,6,June,27,Thursday,2,3,WorkDay,Summer,Top Sellers
2711,Master,Together,30560.0,1,0,9.0,1.0,5.0,4.0,5.0,7.0,1,1,0,3,7,0,0,0,0,0,0,0,CA,48,2013,6,June,27,Thursday,2,3,WorkDay,Summer,Top Sellers
4320,Graduation,Single,60152.0,0,1,325.0,83.0,300.0,86.0,58.0,91.0,1,6,4,12,3,0,0,0,0,0,0,0,SP,45,2013,3,March,28,Thursday,1,3,WorkDay,Spring,Top Sellers
10451,Graduation,Together,29672.0,1,1,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,0,SA,59,2013,3,March,12,Tuesday,1,1,WorkDay,Spring,Top Sellers
4198,Graduation,Together,29672.0,1,1,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,0,SP,59,2013,3,March,12,Tuesday,1,1,WorkDay,Spring,Top Sellers
10814,Graduation,Together,70321.0,0,0,303.0,23.0,751.0,82.0,26.0,191.0,1,6,5,13,4,0,0,0,0,0,1,0,SP,77,2013,1,January,16,Wednesday,1,2,WorkDay,Winter,Top Sellers
944,Graduation,Married,56181.0,0,1,121.0,103.0,69.0,8.0,44.0,48.0,1,4,2,7,4,0,0,0,0,0,0,0,SP,62,2013,1,January,8,Tuesday,1,1,WorkDay,Winter,Top Sellers
8151,Basic,Married,24279.0,0,0,16.0,36.0,21.0,20.0,62.0,108.0,1,4,1,3,8,0,0,0,0,0,0,0,SP,34,2012,12,December,29,Saturday,4,5,WeekEnd,Winter,Top Sellers
6184,PhD,Married,68462.0,0,0,561.0,64.0,785.0,84.0,128.0,48.0,1,3,3,8,1,0,0,0,0,0,0,0,SP,55,2012,12,December,12,Wednesday,4,2,WorkDay,Winter,Top Sellers
3498,PhD,Married,55424.0,0,1,462.0,61.0,184.0,10.0,53.0,107.0,4,7,5,9,6,1,0,0,0,0,1,0,SP,48,2012,11,November,25,Sunday,4,6,WeekEnd,Fall,Top Sellers
2870,Graduation,Married,49094.0,0,1,376.0,0.0,38.0,11.0,8.0,69.0,5,6,3,6,6,0,0,0,0,0,0,0,SP,51,2012,9,September,21,Friday,3,4,WorkDay,Fall,Top Sellers
7342,2n Cycle,Widow,59184.0,0,1,341.0,142.0,113.0,259.0,151.0,66.0,3,6,6,12,5,0,0,0,0,0,0,0,SP,63,2012,9,September,9,Sunday,3,6,WeekEnd,Fall,Top Sellers
1911,Graduation,Together,67430.0,0,0,595.0,97.0,291.0,127.0,133.0,121.0,1,11,5,12,6,0,0,0,0,0,0,0,GER,37,2012,9,September,5,Wednesday,3,2,WorkDay,Fall,Top Sellers
10862,Master,Married,30522.0,0,1,179.0,8.0,83.0,19.0,11.0,26.0,5,1,2,9,2,0,0,0,0,0,0,0,SP,64,2012,8,August,17,Friday,3,4,WorkDay,Summer,Top Sellers
2546,2n Cycle,Single,31878.0,0,1,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,0,0,0,0,0,0,SP,47,2014,6,June,22,Sunday,2,6,WeekEnd,Summer,Top Sellers
3005,Graduation,Single,83528.0,0,0,530.0,117.0,678.0,134.0,44.0,147.0,1,4,10,8,1,1,0,0,1,0,1,0,SP,32,2014,5,May,1,Thursday,2,3,WorkDay,Spring,Top Sellers
8318,Graduation,Together,90300.0,0,0,594.0,134.0,786.0,33.0,134.0,57.0,0,5,6,8,1,0,0,1,0,0,0,0,SP,45,2014,1,January,3,Friday,1,4,WorkDay,Winter,Top Sellers
2930,Master,Single,68092.0,0,0,852.0,60.0,207.0,78.0,36.0,48.0,2,2,6,10,5,0,0,0,0,0,0,0,SA,46,2013,12,December,16,Monday,4,0,WorkDay,Winter,Top Sellers
8216,Master,Married,53761.0,1,1,158.0,0.0,76.0,13.0,7.0,71.0,6,4,4,3,5,0,0,0,0,0,0,0,AUS,52,2013,10,October,11,Friday,4,4,WorkDay,Fall,Top Sellers
1212,Graduation,Married,52845.0,1,0,384.0,25.0,292.0,130.0,41.0,64.0,3,8,8,6,6,1,0,0,0,0,0,0,SP,51,2013,8,August,13,Tuesday,3,1,WorkDay,Summer,Top Sellers
2541,Graduation,Married,24027.0,1,0,14.0,7.0,11.0,11.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,0,SP,48,2013,6,June,9,Sunday,2,6,WeekEnd,Summer,Top Sellers
10659,2n Cycle,Together,7500.0,1,0,2.0,8.0,11.0,3.0,8.0,21.0,4,3,2,2,7,0,0,0,0,0,0,0,IND,45,2013,5,May,7,Tuesday,2,1,WorkDay,Spring,Top Sellers
10905,Graduation,Together,42586.0,1,1,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,0,0,0,0,1,0,SP,69,2012,10,October,29,Monday,4,0,WorkDay,Fall,Top Sellers
8910,Graduation,Together,42586.0,1,1,194.0,2.0,56.0,0.0,0.0,0.0,5,4,1,6,8,0,0,0,0,0,1,0,SP,69,2012,10,October,29,Monday,4,0,WorkDay,Fall,Top Sellers
7349,Basic,Together,9722.0,1,0,6.0,17.0,16.0,6.0,16.0,42.0,4,3,1,3,8,0,0,0,0,0,1,0,SP,51,2012,10,October,2,Tuesday,4,1,WorkDay,Fall,Top Sellers
7872,PhD,Married,86836.0,0,0,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,1,0,1,1,0,1,0,SP,49,2012,9,September,12,Wednesday,3,2,WorkDay,Fall,Top Sellers
4290,Graduation,Married,30467.0,1,0,1.0,3.0,8.0,2.0,5.0,5.0,1,1,0,2,7,0,0,0,0,0,0,0,CA,52,2014,3,March,19,Wednesday,1,2,WorkDay,Spring,Very Recent
7408,PhD,Married,54549.0,0,1,216.0,2.0,6.0,0.0,0.0,9.0,2,5,1,4,7,0,0,0,0,0,0,0,SA,72,2014,3,March,3,Monday,1,0,WorkDay,Spring,Very Recent
9986,Graduation,Together,19444.0,1,0,16.0,0.0,23.0,3.0,2.0,10.0,3,4,1,2,7,0,0,0,0,0,1,0,SA,42,2014,2,February,22,Saturday,1,5,WeekEnd,Winter,Very Recent
8235,Master,Together,69245.0,0,1,428.0,30.0,214.0,80.0,30.0,61.0,2,6,5,10,3,0,0,0,0,0,0,0,SA,68,2014,1,January,24,Friday,1,4,WorkDay,Winter,Very Recent
10949,PhD,Divorced,72968.0,0,0,1092.0,37.0,592.0,145.0,37.0,55.0,1,5,5,8,3,0,0,0,1,0,1,0,SP,61,2013,12,December,16,Monday,4,0,WorkDay,Winter,Very Recent
7284,Graduation,Married,48686.0,1,2,10.0,0.0,7.0,2.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,0,SP,71,2013,12,December,4,Wednesday,4,2,WorkDay,Winter,Very Recent
9529,Graduation,Married,73687.0,0,0,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,0,0,0,1,0,1,0,SA,34,2013,11,November,28,Thursday,4,3,WorkDay,Fall,Very Recent
9930,PhD,Single,82716.0,0,0,606.0,148.0,228.0,15.0,148.0,22.0,1,6,8,13,2,0,0,0,0,0,0,0,CA,80,2013,11,November,5,Tuesday,4,1,WorkDay,Fall,Very Recent
10270,2n Cycle,Married,35523.0,1,0,11.0,5.0,22.0,12.0,5.0,11.0,2,3,0,3,7,0,0,0,0,0,0,0,GER,43,2013,10,October,3,Thursday,4,3,WorkDay,Fall,Very Recent
760,PhD,Divorced,60554.0,1,0,588.0,7.0,76.0,110.0,15.0,15.0,2,8,4,9,6,0,0,0,0,0,0,0,SA,49,2013,8,August,9,Friday,3,4,WorkDay,Summer,Very Recent
5519,Graduation,Together,64090.0,0,1,316.0,58.0,161.0,76.0,51.0,135.0,1,6,9,4,5,0,0,0,0,0,1,0,SA,68,2013,8,August,7,Wednesday,3,2,WorkDay,Summer,Very Recent
232,Graduation,Single,61559.0,0,1,279.0,83.0,88.0,32.0,14.0,34.0,1,4,2,10,3,0,0,0,0,0,0,0,SP,59,2013,7,July,17,Wednesday,3,2,WorkDay,Summer,Very Recent
3009,PhD,Widow,71670.0,0,0,1462.0,16.0,128.0,0.0,0.0,160.0,1,5,3,6,6,0,1,1,0,1,1,0,SP,62,2013,7,July,9,Tuesday,3,1,WorkDay,Summer,Very Recent
6518,PhD,Widow,67680.0,0,1,546.0,0.0,48.0,0.0,6.0,6.0,1,7,3,8,5,0,0,0,0,0,0,0,AUS,73,2013,6,June,11,Tuesday,2,1,WorkDay,Summer,Very Recent
10669,Graduation,Married,54386.0,0,1,277.0,21.0,64.0,62.0,21.0,25.0,2,3,2,10,3,0,0,0,0,0,0,0,SP,43,2013,5,May,17,Friday,2,4,WorkDay,Spring,Very Recent
5682,PhD,Single,64108.0,0,1,948.0,10.0,86.0,13.0,21.0,21.0,4,6,9,11,5,0,0,0,0,0,0,0,AUS,71,2013,3,March,23,Saturday,1,5,WeekEnd,Spring,Very Recent
1570,PhD,Together,69702.0,0,1,664.0,9.0,240.0,50.0,19.0,57.0,2,7,7,10,4,0,0,0,0,0,0,0,SP,73,2013,2,February,19,Tuesday,1,1,WorkDay,Winter,Very Recent
1497,Graduation,Single,47958.0,0,1,268.0,11.0,88.0,15.0,3.0,22.0,2,6,3,5,5,0,0,0,0,0,0,0,SA,72,2013,1,January,19,Saturday,1,5,WeekEnd,Winter,Very Recent
9723,Graduation,Married,67716.0,0,1,530.0,142.0,217.0,62.0,9.0,56.0,4,7,4,13,5,0,1,0,0,0,0,0,CA,64,2013,1,January,10,Thursday,1,3,WorkDay,Winter,Very Recent
7261,Graduation,Together,34600.0,1,1,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,1,0,SP,53,2013,1,January,1,Tuesday,1,1,WorkDay,Winter,Very Recent
2452,Graduation,Together,34600.0,1,1,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,1,0,SP,53,2013,1,January,1,Tuesday,1,1,WorkDay,Winter,Very Recent
5621,Graduation,Married,48752.0,1,1,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,0,0,0,0,1,0,SP,55,2012,12,December,12,Wednesday,4,2,WorkDay,Winter,Very Recent
10995,2n Cycle,Married,15716.0,1,0,16.0,5.0,30.0,8.0,7.0,26.0,3,3,0,4,8,0,0,0,0,0,0,1,SA,36,2012,11,November,12,Monday,4,0,WorkDay,Fall,Very Recent
7373,PhD,Divorced,46610.0,0,2,96.0,12.0,96.0,33.0,22.0,43.0,6,4,1,6,6,0,0,0,0,0,1,0,AUS,72,2012,10,October,29,Monday,4,0,WorkDay,Fall,Very Recent
5331,Graduation,Married,74985.0,0,0,587.0,51.0,898.0,247.0,0.0,86.0,1,3,6,7,2,0,0,0,0,0,0,0,GER,47,2012,9,September,11,Tuesday,3,1,WorkDay,Fall,Very Recent
263,PhD,Single,45576.0,0,0,56.0,19.0,29.0,2.0,14.0,25.0,1,3,1,3,8,0,0,0,0,0,1,0,SP,79,2014,5,May,28,Wednesday,2,2,WorkDay,Spring,Very Recent
4619,PhD,Single,113734.0,0,0,6.0,2.0,3.0,1.0,262.0,3.0,0,27,0,0,1,0,0,0,0,0,0,0,SP,79,2014,5,May,28,Wednesday,2,2,WorkDay,Spring,Very Recent
940,Graduation,Single,57100.0,1,0,158.0,11.0,99.0,15.0,11.0,17.0,2,3,2,7,3,0,0,0,0,0,0,0,SA,37,2014,5,May,18,Sunday,2,6,WeekEnd,Spring,Very Recent
10084,Graduation,Married,24434.0,2,0,3.0,2.0,8.0,20.0,0.0,17.0,2,2,1,2,7,0,0,0,0,0,0,0,IND,52,2014,5,May,18,Sunday,2,6,WeekEnd,Spring,Very Recent
6019,PhD,Married,37126.0,1,0,45.0,3.0,9.0,4.0,4.0,7.0,1,1,2,2,6,1,0,0,0,0,1,0,SP,53,2014,3,March,30,Sunday,1,6,WeekEnd,Spring,Very Recent
1463,Graduation,Single,45160.0,1,1,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,0,AUS,66,2014,3,March,29,Saturday,1,5,WeekEnd,Spring,Very Recent
6424,Graduation,Together,33178.0,1,0,12.0,6.0,2.0,11.0,2.0,16.0,1,1,0,3,4,0,0,0,0,0,0,0,SP,47,2014,1,January,30,Thursday,1,3,WorkDay,Winter,Very Recent
8233,Master,Widow,64866.0,0,1,508.0,5.0,21.0,7.0,5.0,10.0,4,7,3,7,5,0,1,0,0,0,0,0,CA,74,2014,1,January,26,Sunday,1,6,WeekEnd,Winter,Very Recent
1515,Master,Together,34176.0,0,1,11.0,2.0,7.0,4.0,2.0,2.0,1,1,0,3,3,0,0,0,0,0,0,0,CA,49,2014,1,January,22,Wednesday,1,2,WorkDay,Winter,Very Recent
10855,Master,Single,50014.0,1,0,234.0,14.0,77.0,19.0,10.0,42.0,2,4,1,8,5,0,0,0,0,0,0,0,SP,56,2014,1,January,22,Wednesday,1,2,WorkDay,Winter,Very Recent
10909,Graduation,Married,92344.0,0,0,992.0,24.0,694.0,51.0,19.0,119.0,0,5,10,5,1,1,0,1,0,0,0,0,AUS,76,2014,1,January,15,Wednesday,1,2,WorkDay,Winter,Very Recent
3376,Master,Divorced,55282.0,1,0,125.0,6.0,73.0,8.0,4.0,19.0,1,3,1,6,4,0,0,0,0,0,0,0,SP,54,2013,12,December,13,Friday,4,4,WorkDay,Winter,Very Recent
10232,PhD,Divorced,48799.0,0,1,174.0,18.0,81.0,28.0,6.0,24.0,3,3,2,7,3,0,0,0,0,0,0,0,SP,61,2013,11,November,5,Tuesday,4,1,WorkDay,Fall,Very Recent
5547,PhD,Married,84169.0,0,0,1478.0,19.0,403.0,0.0,19.0,0.0,1,7,6,6,3,0,1,1,0,0,1,0,SP,42,2013,8,August,7,Wednesday,3,2,WorkDay,Summer,Very Recent
8362,PhD,Married,84169.0,0,0,1478.0,19.0,403.0,0.0,19.0,0.0,1,7,6,6,3,0,1,1,0,0,1,0,SA,42,2013,8,August,7,Wednesday,3,2,WorkDay,Summer,Very Recent
3524,Master,Single,39763.0,1,0,80.0,1.0,60.0,4.0,6.0,16.0,2,5,1,2,9,0,0,0,0,0,1,0,SP,53,2013,8,August,4,Sunday,3,6,WeekEnd,Summer,Very Recent
10095,PhD,Divorced,74165.0,0,0,1001.0,12.0,240.0,16.0,12.0,12.0,1,5,4,10,2,0,0,0,0,0,0,0,CA,49,2013,5,May,1,Wednesday,2,2,WorkDay,Spring,Very Recent
8897,Graduation,Single,42720.0,1,1,392.0,5.0,91.0,28.0,26.0,112.0,8,7,3,7,8,0,0,0,0,0,1,0,GER,59,2013,4,April,24,Wednesday,2,2,WorkDay,Spring,Very Recent
466,Graduation,Married,65275.0,0,0,388.0,14.0,218.0,91.0,14.0,21.0,1,4,3,13,2,0,0,0,0,0,0,0,SP,80,2013,4,April,3,Wednesday,2,2,WorkDay,Spring,Very Recent
11025,Graduation,Married,36443.0,1,1,65.0,0.0,46.0,4.0,3.0,20.0,4,3,1,3,8,0,0,0,0,0,0,0,SP,63,2013,2,February,3,Sunday,1,6,WeekEnd,Winter,Very Recent
2387,Master,Together,43776.0,1,1,177.0,2.0,71.0,3.0,2.0,20.0,6,5,2,4,8,0,0,0,0,0,1,0,SA,72,2013,2,February,3,Sunday,1,6,WeekEnd,Winter,Very Recent
1618,Graduation,Together,56046.0,0,0,577.0,0.0,64.0,0.0,0.0,51.0,2,10,1,8,8,1,0,0,0,0,1,0,GER,59,2013,1,January,2,Wednesday,1,2,WorkDay,Winter,Very Recent
25,Graduation,Married,65148.0,0,1,460.0,35.0,422.0,33.0,12.0,153.0,2,6,6,7,4,0,0,0,0,0,0,0,CA,66,2012,11,November,16,Friday,4,4,WorkDay,Fall,Very Recent
3277,Graduation,Divorced,49431.0,0,1,219.0,3.0,100.0,26.0,0.0,17.0,2,7,1,5,8,0,0,0,0,0,0,0,SP,69,2012,8,August,3,Friday,3,4,WorkDay,Summer,Very Recent
8566,PhD,Together,32583.0,1,1,5.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,SP,63,2014,6,June,15,Sunday,2,6,WeekEnd,Summer,Very Recent
2634,Master,Single,16653.0,1,0,5.0,7.0,31.0,15.0,4.0,7.0,3,2,1,3,6,0,0,0,0,0,1,0,SP,45,2014,4,April,18,Friday,2,4,WorkDay,Spring,Very Recent
8036,2n Cycle,Together,26850.0,1,1,31.0,1.0,13.0,7.0,2.0,9.0,4,2,1,4,4,0,0,0,0,0,0,0,SP,53,2014,4,April,18,Friday,2,4,WorkDay,Spring,Very Recent
8159,Graduation,Married,51287.0,1,1,117.0,0.0,22.0,13.0,0.0,30.0,3,4,1,3,7,0,0,0,0,0,0,0,SP,56,2014,4,April,1,Tuesday,2,1,WorkDay,Spring,Very Recent
7628,2n Cycle,Married,43050.0,1,0,30.0,5.0,24.0,6.0,3.0,8.0,2,2,0,4,5,0,0,0,0,0,0,0,SP,51,2014,3,March,18,Tuesday,1,1,WorkDay,Spring,Very Recent
9597,Graduation,Married,73448.0,0,0,236.0,106.0,189.0,23.0,41.0,130.0,1,7,2,9,4,0,0,0,0,0,0,0,CA,55,2014,2,February,10,Monday,1,0,WorkDay,Winter,Very Recent
1384,Basic,Married,17256.0,1,0,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,1,0,0,0,0,0,0,US,32,2013,11,November,23,Saturday,4,5,WeekEnd,Fall,Very Recent
10150,Graduation,Single,86429.0,0,0,464.0,28.0,873.0,29.0,18.0,37.0,0,7,4,7,2,0,0,0,1,0,1,0,SA,63,2013,11,November,21,Thursday,4,3,WorkDay,Fall,Very Recent
3885,PhD,Married,33569.0,1,0,16.0,2.0,18.0,3.0,0.0,24.0,1,1,1,2,8,1,0,0,0,0,1,0,SP,41,2013,10,October,16,Wednesday,4,2,WorkDay,Fall,Very Recent
11003,2n Cycle,Together,25130.0,1,0,2.0,5.0,7.0,0.0,18.0,18.0,2,2,0,3,7,0,0,0,0,0,0,0,CA,44,2013,10,October,2,Wednesday,4,2,WorkDay,Fall,Very Recent
8026,Graduation,Married,62998.0,0,1,120.0,58.0,73.0,65.0,89.0,58.0,5,5,4,5,5,0,0,0,0,0,0,0,CA,72,2013,9,September,30,Monday,3,0,WorkDay,Fall,Very Recent
577,2n Cycle,Together,26907.0,1,1,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,0,0,0,0,0,0,SP,48,2013,8,August,20,Tuesday,3,1,WorkDay,Summer,Very Recent
8702,2n Cycle,Together,26907.0,1,1,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,0,0,0,0,0,0,AUS,48,2013,8,August,20,Tuesday,3,1,WorkDay,Summer,Very Recent
5429,PhD,Married,45579.0,0,1,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,0,SP,76,2013,8,August,20,Tuesday,3,1,WorkDay,Summer,Very Recent
977,Graduation,Together,47320.0,0,1,200.0,19.0,111.0,50.0,15.0,19.0,6,5,1,8,6,0,0,0,0,0,0,0,CA,67,2013,8,August,1,Thursday,3,3,WorkDay,Summer,Very Recent
2793,PhD,Divorced,70179.0,0,1,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,0,SA,48,2013,7,July,21,Sunday,3,6,WeekEnd,Summer,Very Recent
1071,PhD,Divorced,70179.0,0,1,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,0,US,48,2013,7,July,21,Sunday,3,6,WeekEnd,Summer,Very Recent
5074,Master,Married,28072.0,1,0,30.0,0.0,10.0,2.0,0.0,5.0,1,1,0,3,7,0,0,0,0,0,0,0,CA,38,2013,7,July,8,Monday,3,0,WorkDay,Summer,Very Recent
2632,Graduation,Married,50501.0,1,1,297.0,0.0,38.0,13.0,0.0,152.0,7,5,4,4,6,1,0,0,0,0,1,0,IND,70,2013,6,June,18,Tuesday,2,1,WorkDay,Summer,Very Recent
6404,Graduation,Together,58917.0,1,2,151.0,7.0,89.0,0.0,7.0,28.0,5,4,1,6,5,0,0,0,0,0,0,0,SA,55,2013,3,March,24,Sunday,1,6,WeekEnd,Spring,Very Recent
10240,Graduation,Together,69372.0,0,0,997.0,26.0,269.0,34.0,13.0,42.0,1,10,4,6,4,0,1,1,0,0,1,0,CA,75,2013,2,February,19,Tuesday,1,1,WorkDay,Winter,Very Recent
2521,Master,Married,35178.0,1,0,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,1,0,SP,53,2013,1,January,10,Thursday,1,3,WorkDay,Winter,Very Recent
